,src,dest,src_EQ,dest_EQ,energy,Ea
1184,363,215,-678.418402727052,-678.423972313662,-678.4171265486129,0.0012761784390704634
1185,215,363,-678.423972313662,-678.418402727052,-678.4171265486129,0.0068457650490927335
1186,215,419,-678.423972313662,-678.422380993801,-678.417739607688,0.006232705974070996
1187,419,215,-678.422380993801,-678.423972313662,-678.417739607688,0.004641386113007684
1188,6,9,-678.46794828317,-678.467754250364,-678.461616198173,0.006332084996984122
1189,9,6,-678.467754250364,-678.46794828317,-678.461616198173,0.00613805219097685
1190,333,420,-678.421088361103,-678.421108059188,-678.421183542117,-9.51810139895315e-05
1191,420,333,-678.421108059188,-678.421088361103,-678.421183542117,-7.548292899173248e-05
1192,420,421,-678.421108059188,-678.420507153413,-678.419875268493,0.001232790694984942
1193,421,420,-678.420507153413,-678.421108059188,-678.419875268493,0.0006318849200397381
1194,421,422,-678.420507153413,-678.40102946861,-678.3954618967811,0.025045256631983648
1195,422,421,-678.40102946861,-678.420507153413,-678.3954618967811,0.0055675718289194265
1196,422,423,-678.40102946861,-678.399931233673,-678.39732013208,0.0037093365299369907
1197,423,422,-678.399931233673,-678.40102946861,-678.39732013208,0.002611101592947307
1198,197,424,-678.426601150147,-678.4113390361409,-678.408926566658,0.017674583488997087
1199,424,197,-678.4113390361409,-678.426601150147,-678.408926566658,0.0024124694829197324
1200,424,425,-678.4113390361409,-678.393768557297,-678.359515201897,0.05182383424391901
1201,425,424,-678.393768557297,-678.4113390361409,-678.359515201897,0.034253355399982865
1202,425,426,-678.393768557297,-678.3986533574421,-678.360269484815,0.03349907248195905
1203,426,425,-678.3986533574421,-678.393768557297,-678.360269484815,0.03838387262703691
1204,374,260,-678.389870789087,-678.461675031947,-678.386067382654,0.0038034064330076944
1205,260,374,-678.461675031947,-678.389870789087,-678.386067382654,0.07560764929303332
1206,260,427,-678.461675031947,-678.461934016407,-678.453682962703,0.007992069243982769
1207,427,260,-678.461934016407,-678.461675031947,-678.453682962703,0.008251053703929756
1208,56,428,-678.428539468591,-678.420975113067,-678.416100170129,0.012439298462027182
1209,428,56,-678.420975113067,-678.428539468591,-678.416100170129,0.004874942938045024
1210,364,429,-678.3898845264521,-678.390202730925,-678.388257852381,0.001626674071076195
1211,429,364,-678.390202730925,-678.3898845264521,-678.388257852381,0.0019448785440090433
1212,327,430,-678.439454177667,-678.376661684242,-678.3667075895021,0.07274658816493229
1213,430,327,-678.376661684242,-678.439454177667,-678.3667075895021,0.00995409473989639
1214,364,431,-678.3898845264521,-678.389166055033,-678.381283479713,0.00860104673904516
1215,431,364,-678.389166055033,-678.3898845264521,-678.381283479713,0.007882575319968055
1216,194,317,-678.461652849236,-678.501454639748,-678.456869258673,0.004783590562965401
1217,317,194,-678.501454639748,-678.461652849236,-678.456869258673,0.04458538107496679
1218,317,432,-678.501454639748,-678.4650472022461,-678.460566894285,0.040887745463010106
1219,432,317,-678.4650472022461,-678.501454639748,-678.460566894285,0.004480307961102881
1220,233,322,-678.42453544942,-678.426216164461,-678.424539393851,-3.944431000491022e-06
1221,322,233,-678.426216164461,-678.42453544942,-678.424539393851,0.0016767706100608848
1222,360,367,-678.461358013631,-678.462051384996,-678.445556457769,0.015801555861912675
1223,367,360,-678.462051384996,-678.461358013631,-678.445556457769,0.016494927226972322
1224,367,433,-678.462051384996,-678.46163702966,-678.4473544403739,0.014696944622073715
1225,433,367,-678.46163702966,-678.462051384996,-678.4473544403739,0.014282589286040093
1226,243,268,-678.447051501956,-678.444201249122,-678.372062225289,0.07498927666699728
1227,268,243,-678.444201249122,-678.447051501956,-678.372062225289,0.07213902383296045
1228,394,434,-678.474442687535,-678.49092257509,-678.451746532206,0.02269615532895841
1229,434,394,-678.49092257509,-678.474442687535,-678.451746532206,0.03917604288403709
1230,383,286,-678.513003126713,-678.514364455493,-678.511498417456,0.001504709257005743
1231,286,383,-678.514364455493,-678.513003126713,-678.511498417456,0.0028660380370411076
1232,385,435,-678.40522747855,-678.416252040615,-678.394279499348,0.010947979202001079
1233,435,385,-678.416252040615,-678.40522747855,-678.394279499348,0.021972541266904955
1234,359,436,-678.4523921513289,-678.511371538982,-678.442937798984,0.00945435234496017
1235,436,359,-678.511371538982,-678.4523921513289,-678.442937798984,0.06843373999799951
1236,436,437,-678.511371538982,-678.499099400133,-678.483197029906,0.02817450907593866
1237,437,436,-678.499099400133,-678.511371538982,-678.483197029906,0.015902370226967832
1238,373,438,-678.4623789127211,-678.462459556397,-678.461818691852,0.000560220869033401
1239,438,373,-678.462459556397,-678.4623789127211,-678.461818691852,0.0006408645449482719
1240,438,439,-678.462459556397,-678.461812227613,-678.440060030043,0.022399526353979127
1241,439,438,-678.461812227613,-678.462459556397,-678.440060030043,0.021752197569981035
1242,321,13,-678.407848620681,-678.427666894001,-678.40682453695,0.001024083730953862
1243,13,321,-678.427666894001,-678.407848620681,-678.40682453695,0.020842357051037652
1244,13,73,-678.427666894001,-678.4274322891999,-678.407530817169,0.020136076832045546
1245,73,13,-678.4274322891999,-678.427666894001,-678.407530817169,0.01990147203093784
1246,73,56,-678.4274322891999,-678.428539468591,-678.425246282257,0.0021860069429067153
1247,56,73,-678.428539468591,-678.4274322891999,-678.425246282257,0.0032931863339626943
1248,366,367,-678.461700118291,-678.462051384996,-678.461840736661,-0.00014061836998280342
1249,367,366,-678.462051384996,-678.461700118291,-678.461840736661,0.00021064833504169655
1250,234,440,-678.427511108459,-678.457678956598,-678.363326453043,0.06418465541605656
1251,440,234,-678.457678956598,-678.427511108459,-678.363326453043,0.09435250355500102
1252,79,441,-678.466015791456,-678.466028413377,-678.465872464211,0.00014332724504129146
1253,441,79,-678.466028413377,-678.466015791456,-678.465872464211,0.00015594916601457953
1254,17,243,-678.4469650122161,-678.447051501956,-678.444407610584,0.0025574016320888404
1255,243,17,-678.447051501956,-678.4469650122161,-678.444407610584,0.0026438913720312485
1256,330,442,-678.500334667384,-678.506370924069,-678.498621630055,0.0017130373289546696
1257,442,330,-678.506370924069,-678.500334667384,-678.498621630055,0.00774929401393365
1258,442,443,-678.506370924069,-678.502739446851,-678.463850165924,0.042520758144974025
1259,443,442,-678.502739446851,-678.506370924069,-678.463850165924,0.03888928092703736
1260,363,444,-678.418402727052,-678.416056264573,-678.414292925097,0.004109801954996328
1261,444,363,-678.416056264573,-678.418402727052,-678.414292925097,0.0017633394759286602
1262,444,306,-678.416056264573,-678.416530946116,-678.415450131829,0.000606132743996568
1263,306,444,-678.416530946116,-678.416056264573,-678.415450131829,0.001080814287092835
1264,306,445,-678.416530946116,-678.41663339408,-678.416515892817,1.505329908013664e-05
1265,445,306,-678.41663339408,-678.416530946116,-678.416515892817,0.0001175012630483252
1266,174,238,-678.439937373854,-678.427262522578,-678.41990768354,0.020029690314004256
1267,238,174,-678.427262522578,-678.439937373854,-678.41990768354,0.007354839037930105
1268,366,439,-678.461700118291,-678.461812227613,-678.4553352298971,0.006364888393932233
1269,439,366,-678.461812227613,-678.461700118291,-678.4553352298971,0.006476997715935795
1270,286,446,-678.514364455493,-678.523444526207,-678.513199460971,0.00116499452201424
1271,446,286,-678.523444526207,-678.514364455493,-678.513199460971,0.010245065235949369
1272,341,201,-678.4982011650129,-678.490115137011,-678.483831574806,0.014369590206911198
1273,201,341,-678.490115137011,-678.4982011650129,-678.483831574806,0.006283562204998816
1274,201,447,-678.490115137011,-678.445525860084,-678.4321334181201,0.057981718890914635
1275,447,201,-678.445525860084,-678.490115137011,-678.4321334181201,0.013392441963901547
1276,241,105,-678.4471292122361,-678.447591386026,-678.447036329857,9.288237902183027e-05
1277,105,241,-678.447591386026,-678.4471292122361,-678.447036329857,0.0005550561689915412
1278,295,399,-678.448719661944,-678.448625062495,-678.411448820455,0.03727084148897575
1279,399,295,-678.448625062495,-678.448719661944,-678.411448820455,0.03717624204000458
1280,361,411,-678.445701635224,-678.450050697921,-678.446455408414,-0.0007537731898992206
1281,411,361,-678.450050697921,-678.445701635224,-678.446455408414,0.0035952895070749946
1282,411,399,-678.450050697921,-678.448625062495,-678.432306575316,0.017744122604995027
1283,399,411,-678.448625062495,-678.450050697921,-678.432306575316,0.016318487178978103
1284,348,335,-678.4209476645659,-678.421569196046,-678.421423583698,-0.00047591913209998893
1285,335,348,-678.421569196046,-678.4209476645659,-678.421423583698,0.00014561234797838551
1286,335,448,-678.421569196046,-678.421238538691,-678.4206886688211,0.0008805272249219342
1287,448,335,-678.421238538691,-678.421569196046,-678.4206886688211,0.0005498698699284432
1288,448,449,-678.421238538691,-678.421435062131,-678.420207789701,0.001030748990046959
1289,449,448,-678.421435062131,-678.421238538691,-678.420207789701,0.0012272724300146365
1290,384,450,-678.421294938087,-678.4676285889279,-678.4199025270659,0.0013924110211291918
1291,450,384,-678.4676285889279,-678.421294938087,-678.4199025270659,0.04772606186202211
1292,387,451,-678.458882565962,-678.468403932285,-678.4508744998269,0.008008066135062109
1293,451,387,-678.468403932285,-678.458882565962,-678.4508744998269,0.017529432458104566
1294,309,367,-678.461588919576,-678.462051384996,-678.456724070762,0.0048648488140088375
1295,367,309,-678.462051384996,-678.461588919576,-678.456724070762,0.005327314234023106
1296,367,452,-678.462051384996,-678.462080758035,-678.456251147423,0.005800237572998412
1297,452,367,-678.462080758035,-678.462051384996,-678.456251147423,0.005829610611954195
1298,354,453,-678.468979348676,-678.472107076193,-678.448528718719,0.020450629957053934
1299,453,354,-678.472107076193,-678.468979348676,-678.448528718719,0.02357835747397985
1300,453,454,-678.472107076193,-678.499538937788,-678.452424467415,0.019682608777998212
1301,454,453,-678.499538937788,-678.472107076193,-678.452424467415,0.047114470373003314
1302,375,317,-678.5015603501159,-678.501454639748,-678.501429313647,0.000131036468928869
1303,317,375,-678.501454639748,-678.5015603501159,-678.501429313647,2.5326100967504317e-05
1304,385,455,-678.40522747855,-678.40533166233,-678.4003523403189,0.004875138231113851
1305,455,385,-678.40533166233,-678.40522747855,-678.4003523403189,0.004979322011081422
1306,140,16,-678.445866130572,-678.4471519018521,-678.443654790212,0.0022113403599632875
1307,16,140,-678.4471519018521,-678.445866130572,-678.443654790212,0.0034971116400583924
1308,377,456,-678.4443631241841,-678.443172319019,-678.437832396318,0.006530727866106645
1309,456,377,-678.443172319019,-678.4443631241841,-678.437832396318,0.0053399227010686445
1310,195,174,-678.4400203244651,-678.439937373854,-678.439162771005,0.0008575534600367973
1311,174,195,-678.439937373854,-678.4400203244651,-678.439162771005,0.0007746028489918899
1312,174,238,-678.439937373854,-678.427262522578,-678.420005521466,0.019931852388026527
1313,238,174,-678.427262522578,-678.439937373854,-678.420005521466,0.007257001111952377
1314,361,268,-678.445701635224,-678.444201249122,-678.443158954063,0.002542681161003202
1315,268,361,-678.444201249122,-678.445701635224,-678.443158954063,0.0010422950589372704
1316,268,457,-678.444201249122,-678.422671893161,-678.4140354225631,0.030165826558913977
1317,457,268,-678.422671893161,-678.444201249122,-678.4140354225631,0.008636470597934931
1318,457,458,-678.422671893161,-678.443621265157,-678.376933612657,0.045738280503996975
1319,458,457,-678.443621265157,-678.422671893161,-678.376933612657,0.06668765250003617
1320,358,459,-678.399627607827,-678.400081948644,-678.3995738907009,5.3717126093033585e-05
1321,459,358,-678.400081948644,-678.399627607827,-678.3995738907009,0.0005080579430796206
1322,459,460,-678.400081948644,-678.4226157115451,-678.391954180392,0.008127768252052192
1323,460,459,-678.4226157115451,-678.400081948644,-678.391954180392,0.03066153115310044
1324,460,461,-678.4226157115451,-678.421948426556,-678.41860266485,0.004013046695035882
1325,461,460,-678.421948426556,-678.4226157115451,-678.41860266485,0.0033457617059866607
1326,249,462,-678.4474787168319,-678.373694279376,-678.3722992754099,0.07517944142205124
1327,462,249,-678.373694279376,-678.4474787168319,-678.3722992754099,0.0013950039660812763
1328,459,24,-678.400081948644,-678.427099053109,-678.391419382985,0.008662565659051324
1329,24,459,-678.427099053109,-678.400081948644,-678.391419382985,0.03567967012406825
1330,24,34,-678.427099053109,-678.4265212667871,-678.42635053583,0.0007485172790211436
1331,34,24,-678.4265212667871,-678.427099053109,-678.42635053583,0.00017073095705200103
1332,222,463,-678.447461254467,-678.446542122726,-678.445789732849,0.0016715216180500647
1333,463,222,-678.446542122726,-678.447461254467,-678.445789732849,0.0007523898769932202
1334,463,8,-678.446542122726,-678.445981106534,-678.4454908971289,0.0010512255970525075
1335,8,463,-678.445981106534,-678.446542122726,-678.4454908971289,0.0004902094050294181
1336,389,464,-678.401728283608,-678.400888570927,-678.399461751009,0.0022665325990374185
1337,464,389,-678.400888570927,-678.401728283608,-678.399461751009,0.001426819918037836
1338,326,192,-678.439242787678,-678.455035286851,-678.370830196456,0.06841259122199972
1339,192,326,-678.455035286851,-678.439242787678,-678.370830196456,0.08420509039490298
1340,371,465,-678.460914218715,-678.462629803449,-678.455425006664,0.0054892120509748565
1341,465,371,-678.462629803449,-678.460914218715,-678.455425006664,0.007204796785003964
1342,465,316,-678.462629803449,-678.501659657425,-678.454750177619,0.007879625830014447
1343,316,465,-678.501659657425,-678.462629803449,-678.454750177619,0.04690947980600413
1344,316,317,-678.501659657425,-678.501454639748,-678.499581601005,0.002078056419918539
1345,317,316,-678.501454639748,-678.501659657425,-678.499581601005,0.0018730387429286566
1346,399,466,-678.448625062495,-678.448784386635,-678.443204850579,0.005420211915975415
1347,466,399,-678.448784386635,-678.448625062495,-678.443204850579,0.005579536055961398
1348,287,467,-678.4473078354599,-678.478360757792,-678.434113987866,0.013193847593925057
1349,467,287,-678.478360757792,-678.4473078354599,-678.434113987866,0.044246769925962326
1350,336,407,-678.422090231034,-678.422055583294,-678.414087916864,0.008002314169971214
1351,407,336,-678.422055583294,-678.422090231034,-678.414087916864,0.007967666429976816
